Date,Open,High,Low,Close,Volume,short_sma,long_sma,rsi,entry_price,stop_price,exit_reason,signal,position_change,market_return,strategy_return,market_equity,strategy_equity
2024-07-05,82589.8879161883,84037.140625,82203.95386050516,84037.140625,45791193.0,75583.59390625,,86.7042171475159,,,,0,0.0,0.02955090186586795,0.0,1.1040963867293556,1.0
2024-07-08,84809.00347718822,85484.38803275171,83844.16839781178,84326.5859375,24035809.0,75819.69359375,,85.071614067332,,,,0,0.0,0.003444254651542744,0.0,1.1078991758450998,1.0
2024-07-09,84712.5234375,85098.45748505126,83844.17183050969,84712.5234375,21336201.0,76003.95796875,,83.63773250594986,,,,0,0.0,0.004576700167679526,0.0,1.112969698188962,1.0
2024-07-10,84519.55641372438,84905.49046127562,84037.13885428531,84712.5234375,17813847.0,76232.4078125,,82.98275330197471,,,,0,0.0,0.0,0.0,1.112969698188962,1.0
2024-07-11,85387.90627675514,85677.35680650685,83651.20309824486,84519.5546875,24677608.0,76449.31390625,,96.49325217710633,,,,0,0.0,-0.0022779247054582896,-0.0,1.110434437017031,1.0
2024-07-12,82879.33864965936,83072.30567794728,81142.63539506814,81432.0859375,26344386.0,76604.470625,,68.63206554474272,,,,0,0.0,-0.03652963815788557,-0.0,1.0698706688347435,1.0
2024-07-15,81721.53292603807,84230.10418468858,81142.63186634949,83651.203125,25193080.0,76788.64078125,,73.60238224504366,,,,0,0.0,0.027251140161179244,0.0,1.0990258643854935,1.0
2024-07-16,83844.16323403649,84905.48175598631,83651.1962300456,84616.03125,16166688.0,76982.50203125,,74.56576142312687,,,,0,0.0,0.011533941999115838,0.0,1.111701964960844,1.0
2024-07-17,84037.1371647924,84905.48875432527,83361.75259515572,83651.203125,18186490.0,77164.75140625,,68.0851002736982,,,,0,0.0,-0.011402427066679488,-0.0,1.0990258643854935,1.0
2024-07-18,80853.17547108745,83844.1640625,80853.17547108745,83844.1640625,24721790.0,77279.77890625,,69.01410860121732,,,,0,0.0,0.00230673236356993,0.0,1.101561022915272,1.0
2024-07-19,82589.8881072275,83072.30567794728,81142.63539506814,81432.0859375,18569122.0,77346.56484375,,57.926845224370574,,,,0,0.0,-0.02876858696094775,-0.0,1.0698706688347435,1.0
2024-07-22,81432.08162650603,81914.49917168675,79695.37846385542,80081.3125,18987560.0,77417.07296875,,53.3707778277159,,,,0,0.0,-0.01658772978671741,-0.0,1.0521239432733782,1.0
2024-07-23,81239.1302704112,81721.54790859653,80467.26204931465,80949.6796875,15766389.0,77514.5540625,,55.6150075321714,,,,0,0.0,0.010843568373083201,0.0,1.063532721189221,1.0
2024-07-24,79984.82813452744,80370.76216653963,79019.99305449695,79116.4765625,16939083.0,77590.7396875,,42.69663432472919,,,,0,0.0,-0.02264620603907197,-0.0,1.039447740055875,1.0
2024-07-25,77572.75,78151.65111940299,77283.2994402985,77572.75,20323811.0,77637.9721875,,30.17751649394144,,,,0,0.0,-0.01951207421731549,-0.0,1.019165958606884,1.0
2024-07-26,77862.18923825711,78441.09027348578,77572.73872064277,78055.15625,14508334.0,77696.7734375,,30.994128785995457,,,,0,0.0,0.006218759164783982,0.0,1.0255039062524063,1.0
2024-07-29,78730.54341133006,79116.4774476601,78248.1258659175,78344.609375,12797136.0,77776.73296875,,30.58820783632511,,,,0,0.0,0.0037083152338190928,0.0,1.029306798010303,1.0
2024-07-30,77572.73958333333,78151.640625,77186.80555555555,78151.640625,13169636.0,77824.01625,,30.23252748473645,,,,0,0.0,-0.0024630762925416105,-0.0,1.0267715368383719,1.0
2024-07-31,78344.62444129917,80949.6796875,78055.17385838796,80949.6796875,20744323.0,77936.8659375,,40.70355643734528,,,,0,0.0,0.03580269128227265,0.0,1.0635327211892207,1.0
2024-08-01,82975.82675240675,83072.31027188628,80177.8046875,80177.8046875,20900338.0,78047.72578125,,46.285729620882904,,,,0,0.0,-0.009535244648030239,-0.0,1.0533916765014961,1.0
2024-08-02,78151.66005810302,78537.59418184674,76704.40709406407,76800.890625,25800275.0,78079.52109375,,31.016094880554945,,,,0,0.0,-0.04211781646631285,-0.0,1.0090251192034645,1.0
2024-08-05,74002.85262386205,74195.81964504551,67731.42443539917,68889.2265625,54608790.0,77999.18953125,,18.532869592402974,,,,0,0.0,-0.10301526451210996,-0.0,0.9050801296493564,1.0
2024-08-06,72266.14311422413,72652.07712284483,69757.57205818966,69950.5390625,47295226.0,77915.10984375,,22.692328654069257,,,,0,0.0,0.015406073677385779,0.0,0.9190238608106722,1.0
